id,category_id,views,likes,dislikes,comment_count
5466,20,325849,7220,2009,0
5467,22,502185,6862,2427,1147
5468,24,319680,7716,86,624
5469,20,675485,82988,264,7709
5470,24,91085,4085,75,586
5471,25,6963,153,16,153
5472,10,4164603,299258,2637,21640
5473,26,39403,2529,43,495
5474,10,171642,13028,167,783
5475,10,1201937,74012,1245,3964
5476,25,203811,3023,5028,5606
5477,25,48792,370,257,209
5478,24,103434,2674,44,221
5479,20,1976593,16459,1646,3359
5480,24,2097373,26259,617,3994
5481,10,211143,19664,148,1611
5482,22,33299,1759,30,211
5483,22,482856,25608,895,2806
5484,26,759223,30469,186,1570
5485,26,753891,43789,891,545
5486,19,251968,5830,106,477
5487,26,1023362,68047,1695,102352
5488,22,177473,4127,575,1206
5489,24,34769,167,86,44
5490,28,1425,5,0,0
5491,2,67213,343,114,73
5492,25,37199,195,86,49
5493,26,114930,4267,71,614
5494,10,332900,5046,217,494
5495,26,982668,36959,1278,5020
5496,26,70652,2981,55,136
5497,25,1134487,15713,920,1013
5498,26,92538,2451,66,199
5499,24,853776,41911,741,3329
5500,10,376495,59206,306,3698
5501,1,2247266,80091,1857,7806
5502,20,529512,19425,681,2854
5503,10,400921,11224,1225,1398
5504,24,20566,1746,47,314
5505,22,62475,3211,20,329
5506,22,197380,6652,405,981
5507,24,88188,2856,23,184
5508,27,90961,2351,70,391
5509,25,162868,1966,933,1055
5510,25,20502,754,28,41
5511,23,1241768,50421,1301,2096
5512,17,297306,2522,538,1919
5513,22,26787,2935,33,747
5514,10,45168,4458,24,396
5515,23,223743,4428,222,661
5516,19,12468,310,12,32
5517,25,3128,8,3,7
5518,28,1068653,77351,1232,16451
5519,17,13250970,349766,7437,26489
5520,1,24022,495,5,98
5521,22,9235248,248647,14575,33036
5522,24,673409,44715,473,2492
5523,23,327753,28438,215,1967
5524,1,1198149,27678,847,3875
5525,24,321996,24894,518,1192
5526,25,88560,2035,273,625
5527,24,3154,32,0,4
5528,26,724757,32251,1025,3985
5529,22,287515,21103,81,972
5530,17,1120441,2928,315,1583
5531,24,30367,412,11,124
5532,10,507407,18514,797,2385
5533,24,5426295,94942,3868,7987
5534,22,221932,15211,91,1810
5535,24,53956,148,133,126
5536,26,34444,1143,28,93
5537,25,52632,212,28,468
5538,25,210714,1065,74,1284
5539,25,71877,4559,226,564
5540,24,90458,3135,27,379
5541,26,51034,6286,60,270
5542,24,400698,11408,1699,1246
5543,22,330656,17344,361,520
5544,10,34811,2729,36,160
5545,10,45327,1550,17,151
5546,23,343957,8415,670,817
5547,24,6268,477,44,60
5548,24,87660,5963,133,470
5549,24,266829,17869,189,1484
5550,23,219556,17707,177,677
5551,24,197797,2817,95,274
5552,27,700994,24370,1414,5870
5553,22,75710,10646,62,2001
5554,10,261712,1245,62,29
5555,22,39974,3320,77,514
5556,17,1362540,8838,1192,3038
5557,25,24397,227,41,93
5558,26,2046312,55218,1503,19222
5559,10,24660,3004,18,354
5560,1,97726,799,66,90
5561,27,277184,11651,420,1063
5562,17,2027943,68298,869,11648
5563,10,1352763,75000,955,5808
5564,25,52395,288,477,319
5565,24,456543,8810,422,1291
5566,24,240093,7848,69,164
5567,10,6217292,635452,10339,79385
5568,10,41027,1483,74,119
5569,24,50155,1236,59,260
5570,22,607528,6692,49,618
5571,10,2302545,129661,932,8213
5572,24,198195,636,1339,409
5573,17,16590,41,14,13
5574,10,149873,3374,85,201
5575,26,54155921,378111,66632,24679
5576,22,29860,1958,25,94
5577,24,758052,8174,831,3337
5578,22,213618,686,71,58
5579,28,5220,26,2,0
5580,10,4029821,138170,8311,10809
5581,24,65197,193,40,31
5582,25,16210,75,10,0
5583,26,303174,9607,245,170
5584,24,834586,17702,917,1680
5585,24,1332449,49673,648,5017
5586,23,356481,13367,476,2363
5587,22,98413,7471,14,313
5588,22,127940,11839,150,1358
5589,10,51816,480,14,51
5590,15,62735,2169,35,172
5591,27,315694,13689,218,2778
5592,10,2286134,153706,1358,9905
5593,25,11744,129,92,212
5594,24,22942,150,2,4
5595,24,366408,8569,242,434
5596,10,104674,1789,157,127
5597,27,48033,1732,145,227
5598,26,38169,2597,24,144
5599,28,1367551,28986,1530,2572
5600,24,798891,24319,1806,3813
5601,1,489367,30566,1275,2135
5602,24,7691902,761852,86475,135159
5603,24,1495447,45547,1174,7590
5604,22,4117084,404711,5601,167199
5605,23,957494,36078,1911,2054
5606,25,425866,2018,344,2497
5607,24,363466,4681,748,4043
5608,25,279001,1104,246,1475
5609,24,7323028,138566,6560,25824
5610,23,441105,29863,327,1666
5611,25,84968,1396,400,961
5612,24,143461,2134,358,288
5613,25,49761,350,184,517
5614,15,140625,4861,612,2841
5615,24,126423,912,99,113
5616,23,3249464,195122,2643,15846
5617,24,1254522,22171,5667,4192
5618,25,40516,625,792,0
5619,24,2142164,25281,3816,3545
5620,24,36848,982,6,33
5621,28,208628,14194,163,1146
5622,27,208400,10418,269,1839
5623,24,110750,1987,120,182
5624,27,192359,11453,84,665
5625,10,593266,23436,2299,1761
5626,24,6226815,127351,9630,26166
5627,22,2523039,121429,1802,20854
5628,27,141871,810,60,98
5629,23,149231,16777,240,1179
5630,25,76521,257,84,267
5631,25,11994,76,60,170
5632,24,85478,2918,334,782
5633,24,660797,14706,619,1843
5634,23,577593,29430,493,2473
5635,17,40362,2504,34,127
5636,26,19859,730,32,134
5637,25,41492,227,44,364
5638,25,1192547,8228,3504,8279
5639,23,1089274,58926,1013,6838
5640,26,405945,10872,541,1045
5641,26,469681,28568,372,2296
5642,24,432855,13679,414,561
5643,25,1817,39,43,39
5644,24,93614,3193,167,620
5645,22,21633,286,118,424
5646,26,149631,5595,222,704
5647,26,20557,1258,21,159
5648,24,3814743,91439,14542,12625
5649,10,13934414,440303,22631,52911
5650,26,80945,4194,106,551
5651,24,173971,5855,277,366
5652,26,1444978,69007,1490,11582
5653,23,591773,25087,775,2285
5654,24,833977,11517,984,1039
5655,27,248732,6645,214,595
5656,15,229520,5474,92,258
5657,24,2604276,131858,1267,14269
5658,1,74818,3600,152,667
5659,10,41958,2094,76,172
5660,26,1999828,24898,2836,5178
5661,24,32814882,523448,26141,66601
5662,24,2462247,147894,2027,11420
5663,10,51913,3022,56,146
5664,15,19361,1815,4,201
5665,1,5721665,47679,6866,11184
5666,22,103225,13660,287,887
5667,26,76446,3318,114,150
5668,24,443712,35011,786,1657
5669,23,289522,4424,119,463
5670,22,350418,16024,1260,2075
5671,24,185074,1644,191,114
5672,24,686559,12987,143,486
5673,25,1609,17,1,8
5674,10,6933281,341942,32385,86201
5675,26,574145,25930,579,2210
5676,26,88009,4757,46,177
5677,22,487457,13470,3227,2752
5678,22,216921,12413,170,1316
5679,26,3645622,188490,3598,20594
5680,23,1774525,17472,1559,2420
5681,25,1002263,24693,970,3217
5682,24,2570365,73139,1244,3423
5683,20,1428301,27892,1632,1808
5684,10,1811513,72671,673,3196
5685,20,1798350,49255,954,7106
5686,24,8696,177,9,39
5687,10,462066,16375,1114,2068
5688,22,1044006,58469,603,299
5689,24,825144,77689,2743,19193
5690,24,78199,2299,78,149
5691,10,2833741,368719,1925,32556
5692,22,278757,23423,319,943
5693,10,1934092,106494,728,3944
5694,25,911499,21371,1170,6447
5695,22,303979,6438,95,272
5696,26,159987,10191,314,3538
5697,23,51061,3574,147,287
5698,19,2700,59,2,7
5699,24,125432237,2912702,1545015,807558
5700,28,474030,14941,1214,1539
5701,27,1800166,131772,9002,25159
5702,23,2234814,81732,1210,4911
5703,1,1013084,26461,1293,4219
5704,23,2993589,227045,1047,10679
5705,17,114611,1545,55,147
5706,28,159240,5215,171,778
5707,20,515429,6469,283,747
5708,20,338319,7470,2076,0
5709,24,380319,8846,101,722
5710,22,533297,7117,2459,1151
5711,10,215944,14808,193,766
5712,10,1435127,80194,1473,4135
5713,24,109920,4389,84,485
5714,22,412812,5657,68,284
5715,24,112353,2829,48,210
5716,20,695925,84581,268,7821
5717,10,4609321,309865,2792,22949
5718,25,8626,171,20,173
5719,25,212921,3106,5104,5838
5720,25,49218,373,258,209
5721,26,42582,2607,49,512
5722,22,35826,1880,30,141
5723,10,465325,11936,1382,1250
5724,10,238213,21303,161,1691
5725,24,2255759,27512,647,4176
5726,20,2252213,17238,1786,3569
5727,24,37859,180,89,48
5728,26,785476,31167,187,1665
5729,26,788465,45197,921,478
5730,24,22261,1820,50,182
5731,24,3464233,1159,124,432
5732,22,497219,26134,898,2862
5733,22,178387,4143,577,1289
5734,19,296880,6671,120,522
5735,28,1573,7,1,1
5736,26,1063946,69285,1735,103129
5737,25,90680,186,78,195
5738,2,70761,352,114,74
5739,26,118557,4332,75,658
5740,10,409429,60624,331,3817
5741,26,73429,3071,58,139
5742,25,1359425,18038,988,1133
5743,26,1024563,37774,1322,5105
5744,10,360637,5343,228,522
5745,1,2303228,81267,1895,7774
5746,20,537422,19637,696,2910
5747,2,10020,70,7,1
5748,25,29796,1037,31,50
5749,22,64362,3252,22,335
5750,24,90864,2906,23,184
5751,22,204828,6782,413,980
5752,24,876036,42581,753,3352
5753,22,27619,2999,33,751
5754,17,309357,2570,548,1915
5755,10,47421,1576,85,123
5756,10,56002,4985,25,437
5757,27,94819,2424,71,410
5758,23,1297695,51558,1348,2102
5759,23,231368,4487,235,669
5760,28,1087385,78398,1257,16646
5761,25,3180,8,3,8
5762,17,14107720,356297,7889,27012
5763,19,30269,259,30,86
5764,1,33459,634,7,117
5765,24,553866,66026,671,8479
5766,22,10403477,261095,15386,33906
5767,24,734851,46803,507,2571
5768,23,345869,29374,219,1996
5769,1,1225593,28014,861,3978
5770,24,3479,34,0,4
5771,24,327211,25130,521,1205
5772,26,740043,32585,1043,4009
5773,10,556347,19458,865,2395
5774,17,1188002,3007,324,1621
5775,24,31015,421,11,125
5776,22,305141,21855,89,976
5777,24,5952094,96880,4179,8159
5778,23,363681,8601,687,829
5779,24,100757,3331,28,387
5780,26,36113,1187,28,93
5781,26,52534,6427,60,288
5782,25,53130,212,29,478
5783,25,215732,1076,74,1249
5784,24,54340,154,136,120
5785,25,73083,4616,226,567
5786,22,345180,17904,363,530
5787,24,410282,11500,1714,1255
5788,10,52964,1633,19,214
5789,10,36535,2773,38,161
5790,24,190199,6500,401,541
5791,10,320858,1483,71,29
5792,24,6483,492,45,61
5793,24,278795,18390,198,1491
5794,24,207902,2939,96,285
5795,23,224031,17958,180,686
5796,27,718220,24687,1469,6007
5797,22,78322,10885,63,2001
5798,22,40993,3374,79,522
5799,17,1376133,8879,1198,3040
5800,24,466511,25226,942,1927
5801,24,337908,11396,597,1174
5802,1,1151705,38994,2389,6921
5803,1,1314496,59284,4749,5064
5804,22,2880365,182109,3717,11782
5805,25,317143,2306,4508,3766
5806,1,698390,23897,943,3133
5807,23,2578951,75419,3372,6148
5808,24,719962,23271,256,877
5809,24,2638023,68384,2168,11110
5810,24,1279270,31676,3017,5068
5811,24,575274,6611,310,508
5812,22,117875,8796,124,796
5813,24,526934,25109,1026,4700
5814,23,831710,20641,214,508
5815,23,255084,11922,332,465
5816,17,1291564,12586,654,5733
5817,28,428138,16042,395,5618
5818,27,264902,7478,608,1555
5819,28,1144752,64551,1383,6406
5820,15,512127,10004,1455,5971
5821,28,267011,25481,191,2348
5822,22,5767423,513215,7533,198716
5823,24,242329,9946,148,562
5824,24,9970464,836361,108582,150293
5825,24,47367,2448,41,370
5826,25,297923,17984,978,3072
5827,24,690533,43217,304,1617
5828,25,35232,312,542,91
5829,26,169038,7925,152,886
5830,23,1299377,45957,2652,2463
5831,24,9523267,154281,7854,29706
5832,10,18195959,754791,65326,127305
5833,28,205127,9102,402,870
5834,10,81509,4580,149,478
5835,24,166495,3648,79,361
5836,25,88577,497,380,814
5837,25,220120,712,229,1349
5838,24,461663,5345,960,4559
5839,10,40117,4635,28,351
5840,10,114325,5514,64,248
5841,25,242198,3016,519,701
5842,10,77201,1855,49,166
5843,26,211120,14883,139,1843
5844,24,237766,2948,535,521
5845,23,215542,21214,388,1362
5846,17,118074,4056,67,197
5847,24,110609,1837,57,76
5848,24,30555,3684,24,956
5849,24,6925,46,8,12
5850,24,103742,692,506,400
5851,24,1959044,12857,2107,7882
5852,23,83947,1111,167,116
5853,26,62061,3522,29,316
5854,27,327820,12985,376,2243
5855,25,21832,104,112,253
5856,24,184592,1087,126,143
5857,24,10325,485,18,99
5858,27,249902,13382,110,734
5859,23,4032475,226420,3129,17916
5860,25,57770,817,1478,0
5861,24,1382900,23250,6010,4566
5862,10,71008,5042,31,268
5863,28,280881,17292,218,1303
5864,24,2432846,26599,4117,3691
5865,10,970362,32623,3310,2527
5866,25,86011,293,103,326
5867,25,11799,109,70,200
5868,10,41174,600,109,130
5869,24,104959,3152,424,808
5870,24,7202196,140321,11014,26047
5871,23,1523236,169711,6157,12351
5872,10,102558,3535,155,262
5873,27,147449,879,68,108
5874,1,22294,2001,15,90
5875,22,2640843,124924,1876,21349
5876,10,26304,3294,19,213
5877,25,47219,244,52,399
5878,24,717330,15078,639,1619
5879,26,29677,1566,32,185
5880,23,605664,30406,508,2448
5881,25,1328518,8472,3657,6865
5882,26,506976,30229,398,2363
5883,25,6075,116,309,202
5884,26,163941,5839,243,739
5885,26,428588,11278,560,1119
5886,23,1119418,59772,1035,6734
5887,24,508137,15166,479,608
5888,22,34083,364,195,483
5889,24,220185,6880,309,425
5890,24,100786,3257,193,656
5891,24,5319685,95924,16479,12613
5892,27,259665,6893,217,526
5893,10,25383,314,4,21
5894,10,81650,3435,102,149
5895,15,257801,5790,98,253
5896,10,16824026,478516,25019,55263
5897,1,80949,3712,176,701
5898,24,2759865,136322,1350,15640
5899,15,22807,1959,4,225
5900,26,92718,4627,123,565
5901,26,2264337,27615,3121,6378
5902,24,2526557,150418,2065,11615
5903,25,1809,20,1,8
5904,1,5952978,50247,7174,11780
5905,26,86089,3568,134,176
5906,22,106881,14003,288,919
5907,24,35342725,536651,26918,70272
5908,24,469919,36420,815,2216
5909,22,371682,16710,1290,1767
5910,24,197731,1689,193,112
5911,23,6335,715,6,57
5912,24,797994,13666,160,518
5913,24,14967,170,21,49
5914,26,94775,4968,51,173
5915,26,618703,27237,617,2264
5916,28,61317,1177,27,106
5917,10,7446601,350550,33832,88672
5918,22,532845,14595,3288,2820
5919,20,1435412,27961,1643,1810
5920,23,1882458,17991,1611,2414
5921,26,26898,423,271,95
5922,10,2120269,76765,756,3264
5923,22,290640,23968,325,962
5924,22,325386,6688,105,282
5925,24,9500,192,9,36
5926,24,907762,82469,2960,19987
5927,22,1088633,60286,615,315
5928,24,90400,2466,80,155
5929,23,54252,3705,154,279
5930,10,3306301,390127,2235,33267
5931,10,2163869,110914,794,4009
5932,20,1833398,49538,986,7122
5933,26,165652,10413,317,3560
5934,17,117586,1566,60,150
5935,24,137843120,3014471,1602383,817582
5936,25,931389,21488,1175,6487
5937,24,120379,2929,50,223
5938,28,30134,2747,17,233
5939,25,9239,178,20,138
5940,24,23706,1903,52,184
5941,28,495634,15540,1260,1600
5942,27,1844098,133928,9139,25601
5943,23,3112225,232742,1095,10851
5944,28,201980,6102,221,884
5945,23,2277409,82882,1226,4774
5946,22,37170,1933,30,143
5947,20,344277,7633,2095,0
5948,10,1643227,85142,1627,4277
5949,24,426599,9741,117,732
5950,10,263108,16444,220,953
5951,20,529028,6533,287,748
5952,24,119700,4586,89,501
5953,25,216743,3143,5143,5965
5954,22,556813,7304,2650,1206
5955,10,501222,12444,1467,1273
5956,20,713394,85861,271,7859
5957,10,6062169,363560,4935,27732
5958,25,49455,375,258,213
5959,26,45934,2688,53,531
5960,24,2426345,28926,697,4392
5961,10,267761,22921,165,1801
5962,24,40258,189,90,49
5963,20,2490503,17726,1882,3647
5964,26,810921,31803,189,1642
5965,24,3508169,1509,162,504
5966,26,811577,46185,943,504
5967,22,507524,26592,904,2892
5968,19,326955,7248,129,575
5969,10,50979,1628,89,127
5970,22,178900,4152,578,1254
5971,26,1097258,70445,1765,103300
5972,28,1638,7,1,1
5973,10,430463,61444,352,3811
5974,25,92178,189,78,195
5975,26,75363,3119,58,141
5976,2,73213,356,114,74
5977,22,66117,3298,23,333
5978,26,123174,4393,76,668
5979,20,543491,19818,704,2922
5980,1,22695,1174,32,85
5981,10,65211,5497,31,460
5982,22,28179,3056,33,769
5983,25,1529545,20063,1044,1229
5984,22,210808,6870,420,982
5985,26,1050880,38298,1343,5142
5986,10,380586,5585,230,523
5987,25,37098,1220,34,63
5988,22,46706,3091,47,130
5989,1,2339940,82038,1925,7852
5990,2,13832,78,8,2
5991,23,139989,9122,120,772
5992,24,890881,43008,765,3395
5993,24,93254,2945,23,189
5994,17,318840,2613,560,1952
5995,23,1341344,52324,1375,2112
5996,27,97367,2461,72,416
5997,23,243102,4570,247,679
5998,25,3195,8,3,8
5999,19,31990,265,30,88
6000,1,2110582,15604,1254,2177
6001,24,764775,20132,1600,7991
6002,25,450201,5519,265,1407
6003,23,1041510,131122,1173,9333
6004,23,141112,6143,785,987
6005,22,51139,441,4693,0
6006,28,618753,38230,2289,4633
6007,24,580342,6370,288,663
6008,24,827474,18845,460,682
6009,24,1104195,52956,2211,4523
6010,24,299914,15112,153,1119
6011,10,289914,29332,366,1831
6012,24,790541,19594,1384,2032
6013,10,124338,8194,902,1507
6014,24,310972,29163,2001,4885
6015,24,1842639,105959,876,3483
6016,24,358618,11763,159,768
6017,10,60586,4183,49,288
6018,23,1020652,66812,2394,3535
6019,26,690352,44655,1586,6169
6020,23,292073,12967,284,750
6021,24,146812,5936,1133,1096
6022,25,946860,6851,13325,10332
6023,10,400949,26264,541,3583
6024,10,154695,20671,277,1636
6025,23,396307,20344,595,1543
6026,25,163261,537,4074,0
6027,24,51769,1637,100,357
6028,1,1615231,47025,3174,8570
6029,10,150941,7312,105,243
6030,1,1075224,30158,1348,3872
6031,23,895766,46995,635,772
6032,10,172994,20116,211,1102
6033,15,314731,20347,135,1429
6034,10,37058,1740,66,132
6035,1,1643535,65976,5430,5457
6036,24,187480,5679,109,654
6037,23,406963,15785,521,577
6038,24,162967,3116,138,272
6039,22,193264,11835,235,962
6040,27,436664,9815,922,1983
6041,23,79099,7607,74,526
6042,24,711989,29602,1643,6655
6043,22,3495663,198517,4655,12821
6044,10,94643,2115,105,255
6045,25,35774,783,152,0
6046,10,251682,9312,336,764
6047,28,357243,29554,314,2601
6048,23,961346,77731,1021,5779
6049,25,23798,142,32,3
6050,24,3046060,75035,2407,11931
6051,27,820969,43101,631,3005
6052,28,81932,1576,42,259
6053,26,24127,3129,17,551
6054,24,1559428,38250,3411,5845
6055,10,283885,9320,166,349
6056,24,337827,12163,200,675
6057,28,1480096,73328,1715,7341
6058,24,31939,989,94,140
6059,15,645090,11212,1659,6561
6060,17,1462747,13474,743,6081
6061,22,6677127,568993,8494,197837
6062,15,98042,5112,26,370
6063,28,493348,17150,480,5839
6064,25,391240,21485,1211,3589
6065,10,20956,1237,29,140
6066,24,496454,11191,786,2377
6067,26,316227,18658,213,2411
6068,25,61332,420,845,382
6069,24,11767339,882821,117842,150856
6070,17,193304,1598,86,826
6071,20,83487,5059,100,823
6072,26,6745,362,6,22
6073,25,1162843,9988,2555,7014
6074,23,35244,3950,92,499
6075,26,74184,4235,109,505
6076,26,23737,673,20,61
6077,26,247114,9924,205,1084
6078,24,13941,388,9,107
6079,26,19217,1244,20,110
6080,1,15275,141,7,28
6081,24,85116,2665,39,288
6082,28,274579,10463,487,947
6083,10,91183,7469,83,491
6084,24,45193,4736,34,1014
6085,10,23584659,806411,72397,139142
6086,25,525167,4584,845,1086
6087,23,1436881,48899,2857,2729
6088,24,199638,4114,90,391
6089,10,126003,2211,65,201
6090,25,309870,1169,271,1209
6091,24,53703,1795,55,439
6092,25,94854,509,407,622
6093,24,484939,5458,1016,4701
6094,24,14723,62,9,17
6095,1,26282,667,27,90
6096,10,90378,9366,188,839
6097,24,63660,2347,182,855
6098,23,233828,22141,418,1390
6099,26,71358,3817,34,378
6100,24,131860,2061,65,83
6101,17,176650,4436,78,202
6102,27,375236,13945,397,2477
6103,25,2165809,13759,2403,8786
6104,23,89214,1150,170,122
6105,22,36562,2833,29,371
6106,10,104729,5686,49,320
6107,10,50166,8333,37,744
6108,23,8014,348,5,26
6109,25,23408,106,115,260
6110,24,203637,1140,127,121
6111,10,50378,4565,32,272
6112,23,4487786,241768,3382,18862
6113,27,267590,13885,116,700
6114,10,1161741,37217,3647,2935
6115,28,300576,18052,239,1364
6116,24,2604640,27348,4291,3632
6117,10,133393,4453,189,280
6118,10,49202,690,131,147
6119,25,12474,111,71,190
6120,23,61757,3882,70,319
6121,24,7894921,149667,11925,26896
6122,1,28013,2374,15,102
6123,24,106833,3188,440,628
6124,26,171554,5981,250,794
6125,27,150133,891,71,115
6126,23,7688,785,7,59
6127,10,246607,14478,202,1242
6128,22,2725816,127241,1913,21751
6129,24,760870,15312,657,1637
6130,25,47746,245,52,330
6131,26,31872,1653,36,199
6132,23,622825,31220,518,2450
6133,25,6318,119,310,185
6134,22,38675,413,209,643
6135,26,443887,11549,574,1104
6136,26,538180,31342,414,2527
6137,24,292239,8274,355,495
6138,25,5575,91,44,64
6139,10,96094,3675,117,162
6140,1,83102,3757,184,591
6141,24,51474,552,1,34
6142,27,60120,1104,203,332
6143,10,38603,398,4,27
6144,15,277389,5989,105,642
6145,10,20136000,514355,27521,57566
6146,25,22690,0,0,0
6147,27,264312,7017,219,592
6148,25,1870,20,1,8
6149,24,2847293,138555,1385,15737
6150,26,100721,4941,132,572
6151,26,2606062,31361,3485,6927
6152,1,6080769,51615,7321,12183
6153,24,36971093,544117,27450,78613
6154,15,24860,2035,4,221
6155,24,2576410,152182,2095,11820
6156,26,92533,3725,147,183
6157,22,110813,14274,293,943
6158,28,159370,9582,156,1034
6159,24,491922,37472,832,2251
6160,22,388140,17159,1304,1846
6161,24,898841,14504,182,492
