,category_id,views,likes,dislikes,comment_count,publish_time
9141,43,170686,4628,238,1924,2017-12-22T01:16:16.000Z
9142,24,44610,94,9,9,2017-12-22T02:27:33.000Z
9143,15,29246,1128,18,103,2017-12-22T10:00:00.000Z
9144,23,1217103,68234,670,27435,2017-12-21T01:17:37.000Z
9145,23,1690584,64346,4954,5108,2017-12-20T17:00:07.000Z
9146,27,213421,8681,104,336,2017-12-21T16:00:01.000Z
9147,23,23718,821,61,82,2017-12-22T00:53:08.000Z
9148,10,2196618,67360,2377,5657,2017-12-20T11:00:01.000Z
9149,10,2127838,152733,974,14607,2017-12-20T15:01:12.000Z
9150,17,2900199,39846,1034,2406,2017-12-20T23:00:00.000Z
9151,26,428422,19381,234,1062,2017-12-21T17:03:31.000Z
9152,10,121378,9252,100,1620,2017-12-21T15:30:00.000Z
9153,19,63751,349,120,91,2017-12-19T17:01:17.000Z
9154,1,1462423,62260,1468,4704,2017-12-20T19:13:07.000Z
9155,24,592740,13348,225,610,2017-12-20T20:01:07.000Z
9156,25,284438,1751,1084,2694,2017-12-20T14:30:30.000Z
9157,24,2785769,170786,8832,6,2017-12-20T01:25:59.000Z
9158,10,1572696,134342,1407,16436,2017-12-20T16:34:30.000Z
9159,24,730918,5545,640,770,2017-12-21T00:33:36.000Z
9160,24,379165,9002,5019,2644,2017-12-20T18:00:06.000Z
9161,10,2697889,101081,2571,4614,2017-12-20T05:00:02.000Z
9162,25,685785,34265,379,897,2017-12-20T22:06:00.000Z
9163,23,586875,27803,1776,3882,2017-12-20T20:09:36.000Z
9164,25,288881,1876,7853,3131,2017-12-20T13:19:14.000Z
9165,24,4218,31,0,0,2017-12-21T18:10:05.000Z
9166,24,1829646,1267,46,199,2017-12-20T16:54:03.000Z
9167,24,1238086,10018,1732,2450,2017-12-20T04:39:25.000Z
9168,25,1909,20,5,25,2017-12-22T01:19:18.000Z
9169,1,104421,579,214,129,2017-12-20T15:52:04.000Z
9170,1,3024087,47456,2435,5065,2017-12-19T13:16:10.000Z
9171,26,31191,1848,14,180,2017-12-22T00:30:00.000Z
9172,10,558252,3978,184,265,2017-12-20T17:02:12.000Z
9173,17,105091,1740,43,67,2017-12-21T15:04:49.000Z
9174,10,150363,6864,333,469,2017-12-20T15:00:35.000Z
9175,25,1130720,11362,1588,4954,2017-12-19T09:50:02.000Z
9176,10,1944085,147610,1533,7387,2017-12-20T16:00:03.000Z
9177,1,1801502,42440,1226,4852,2017-12-19T18:00:04.000Z
9178,23,90995,162,29,20,2017-12-20T23:57:34.000Z
9179,19,2015455,1199,59,112,2017-12-20T14:00:57.000Z
9180,24,115563,952,26,114,2017-12-21T05:25:52.000Z
9181,1,2727180,53499,859,1801,2017-12-19T15:00:07.000Z
9182,28,2277485,114718,3906,16939,2017-12-20T00:42:05.000Z
9183,19,441881,15699,350,1761,2017-12-20T00:53:14.000Z
9184,17,83121,320,50,442,2017-12-20T20:43:52.000Z
9185,24,805393,17401,3335,2030,2017-12-19T11:00:01.000Z
9186,24,3337851,31538,844,3995,2017-12-19T17:06:48.000Z
9187,1,786805,15095,128,857,2017-12-19T13:59:38.000Z
9188,24,3311,42,0,2,2017-12-21T14:41:56.000Z
9189,24,2164363,186,16,48,2017-12-20T17:30:27.000Z
9190,25,10661,178,26,195,2017-12-21T10:36:50.000Z
9191,15,533608,34059,931,5766,2017-12-20T02:16:30.000Z
9192,1,26033,177,11,10,2017-12-20T20:26:09.000Z
9193,10,7987051,105719,4049,3813,2017-12-18T05:01:00.000Z
9194,22,298314,13730,417,1738,2017-12-19T16:41:39.000Z
9195,10,1430545,105677,1230,3642,2017-12-20T05:00:00.000Z
9196,1,36515,1012,32,392,2017-12-20T20:24:15.000Z
9197,28,143706,4196,72,277,2017-12-20T00:10:17.000Z
9198,26,492089,42661,559,4027,2017-12-19T22:18:33.000Z
9199,22,249314,15792,336,955,2017-12-19T20:10:58.000Z
9200,24,498117,16658,740,1116,2017-12-29T15:30:01.000Z
9201,15,121912,3341,268,426,2017-12-29T18:58:17.000Z
9202,10,496336,94831,793,9560,2017-12-29T17:50:58.000Z
9203,27,683376,17069,1976,3650,2017-12-28T14:00:03.000Z
9204,10,88729,5436,500,616,2017-12-29T16:02:53.000Z
9205,24,654296,63559,1211,6748,2017-12-29T15:27:58.000Z
9206,27,991300,21596,1890,5523,2017-12-28T15:00:03.000Z
9207,22,419483,10017,236,788,2017-12-28T05:20:16.000Z
9208,24,1077638,13373,2833,2266,2017-12-27T15:00:02.000Z
9209,23,1533966,54324,3156,3707,2017-12-28T06:00:04.000Z
9210,10,1475878,277429,548,20109,2017-12-29T09:00:02.000Z
9211,23,6624,412,18,40,2017-12-29T17:32:51.000Z
9212,23,2741994,85641,5799,7312,2017-12-27T18:07:46.000Z
9213,24,418363,7768,305,809,2017-12-28T17:00:05.000Z
9214,24,1042151,32575,1926,6098,2017-12-27T14:00:03.000Z
9215,17,31957,439,64,282,2017-12-29T20:32:41.000Z
9216,25,426790,13867,691,1570,2017-12-28T12:56:24.000Z
9217,24,675957,12307,1317,1743,2017-12-27T11:55:39.000Z
9218,28,861821,18973,2917,4239,2017-12-27T23:16:58.000Z
9219,1,33856,2121,46,325,2017-12-29T18:59:01.000Z
9220,22,530205,14888,717,984,2017-12-27T19:00:17.000Z
9221,24,153458,2227,158,262,2017-12-27T16:59:46.000Z
9222,23,943126,25446,1100,1798,2017-12-27T18:00:06.000Z
9223,24,26917,488,62,48,2017-12-28T15:59:51.000Z
9224,15,734233,34043,388,4045,2017-12-27T12:00:03.000Z
9225,15,387319,5200,214,535,2017-12-27T20:00:04.000Z
9226,28,1153686,38369,1234,4836,2017-12-27T08:31:48.000Z
9227,22,927652,13081,8895,2928,2017-12-26T22:00:51.000Z
9228,26,4907380,41025,10539,5581,2017-12-26T20:00:04.000Z
9229,24,178312,6039,273,820,2017-12-27T23:00:00.000Z
9230,23,2734590,96506,3740,3620,2017-12-27T17:00:16.000Z
9231,1,1554846,32363,1500,5530,2017-12-26T18:19:43.000Z
9232,17,595297,5614,470,3569,2017-12-27T16:32:56.000Z
9233,1,575327,4588,501,403,2017-12-26T23:31:54.000Z
9234,17,295778,3673,1690,397,2017-12-28T07:51:13.000Z
9235,19,99205,970,243,302,2017-12-27T15:17:40.000Z
9236,23,291245,23916,196,2000,2017-12-27T21:00:00.000Z
9237,22,60799,3487,373,187,2017-12-27T20:01:59.000Z
9238,17,7448921,335822,3359,16869,2017-12-26T22:55:15.000Z
9239,19,325306,12440,395,2493,2017-12-27T15:00:00.000Z
9240,24,394482,11388,493,1460,2017-12-26T21:00:01.000Z
9241,27,1566193,48613,2508,2819,2017-12-26T16:00:02.000Z
9242,26,1134318,33664,1240,967,2017-12-27T14:00:59.000Z
9243,24,933555,34610,2190,10631,2017-12-26T15:59:05.000Z
9244,24,993402,27349,375,1990,2017-12-26T14:00:04.000Z
9245,28,41533,1918,50,151,2017-08-15T18:26:40.000Z
9246,24,409603,5117,232,440,2017-12-26T19:57:56.000Z
9247,17,244124,2740,381,655,2017-12-26T13:34:46.000Z
9248,1,787480,19655,582,1820,2017-12-26T17:09:01.000Z
9249,28,10386,45,25,41,2017-12-05T03:57:15.000Z
9250,1,97298,5463,409,1636,2017-12-27T04:42:08.000Z
9251,26,106523,218,148,356,2017-11-21T07:39:48.000Z
9252,26,1966994,187947,1355,99980,2017-12-26T21:00:12.000Z
9253,24,990024,22977,1695,3657,2017-12-26T15:00:04.000Z
9254,24,332065,4640,531,649,2017-12-26T17:01:45.000Z
9255,24,45179,1285,322,616,2017-12-27T19:13:05.000Z
9256,24,1311344,17555,5553,6894,2017-12-25T18:28:18.000Z
9257,26,683525,17086,599,3238,2017-12-26T16:00:02.000Z
9258,24,1302819,28020,5136,11564,2017-12-25T18:28:32.000Z
9259,17,1095344,8642,588,2633,2017-12-26T05:26:03.000Z
9260,22,2269443,49633,5981,0,2017-12-25T15:02:43.000Z
9261,22,69055,908,817,250,2017-12-26T16:00:03.000Z
9262,28,644694,32128,838,1925,2017-12-26T15:45:57.000Z
9263,23,143133,2397,75,163,2017-12-26T15:08:00.000Z
9264,28,177705,2606,54,237,2017-12-26T09:14:49.000Z
9265,15,38331,1891,19,200,2017-12-26T23:06:30.000Z
9266,2,471027,0,0,787,2017-12-25T03:08:33.000Z
9267,24,10351,58,23,17,2017-12-26T15:07:02.000Z
9268,1,17273,55,4,6,2010-09-25T18:24:45.000Z
9269,24,704805,53590,1087,3311,2017-12-25T20:00:02.000Z
9270,2,40149,672,88,117,2017-10-30T01:30:42.000Z
9271,10,11913715,605215,30684,57530,2017-12-24T03:30:08.000Z
9272,24,2883649,36176,1704,2048,2017-12-23T18:00:00.000Z
9273,24,50741,5963,27,448,2017-12-24T18:39:39.000Z
9274,26,1478882,57738,2712,6614,2017-12-23T15:15:22.000Z
9275,24,2169133,105821,3762,26440,2017-12-23T22:00:00.000Z
9276,22,835764,59115,1033,4266,2017-12-23T18:00:11.000Z
9277,25,45418,439,60,185,2011-05-22T23:50:01.000Z
9278,22,229836,5022,1538,1382,2017-12-23T15:21:28.000Z
9279,17,447961,13329,418,1330,2017-12-23T16:30:01.000Z
9280,23,3811016,231458,9768,22202,2017-12-23T21:57:30.000Z
9281,22,1385703,102471,1370,5678,2017-12-23T22:13:37.000Z
9282,2,164693,1165,276,253,2017-12-23T23:57:32.000Z
9283,24,602044,32871,500,1679,2017-12-23T15:00:00.000Z
9284,23,7658,242,1,26,2017-12-25T13:10:17.000Z
9285,23,913511,9588,2532,2037,2017-12-23T12:00:03.000Z
9286,23,1219754,8925,637,2085,2017-12-23T02:33:48.000Z
9287,28,2165441,24906,1767,0,2017-12-23T02:02:34.000Z
9288,1,99485,3514,482,1017,2017-12-23T20:38:39.000Z
9289,25,147582,724,134,475,2017-12-23T13:02:21.000Z
9290,15,69181,4215,77,557,2017-12-23T22:35:07.000Z
9291,25,241700,1495,221,1327,2017-12-23T01:13:57.000Z
9292,28,55342,620,173,97,2017-12-16T22:09:06.000Z
9293,10,4324560,134366,18292,20023,2017-12-22T05:00:01.000Z
9294,25,1020028,13429,480,2564,2017-12-23T02:27:14.000Z
9295,22,11081264,305224,16685,26073,2017-12-22T05:00:02.000Z
9296,24,81725,1786,172,139,2017-12-23T17:13:17.000Z
9297,22,3687545,62188,4956,4076,2017-12-22T03:17:58.000Z
9298,25,742248,7632,832,2613,2017-12-22T14:38:13.000Z
9299,26,147586,6294,413,806,2017-12-23T18:23:30.000Z
9300,10,2941261,96059,3104,6594,2017-12-22T05:00:00.000Z
9301,26,307404,8758,358,1051,2017-12-23T00:07:02.000Z
9302,22,168196,4388,164,679,2017-12-23T04:58:20.000Z
9303,27,447812,10999,322,1489,2017-12-22T16:04:49.000Z
9304,24,276701,6365,306,754,2017-12-22T16:00:04.000Z
9305,26,128671,6302,135,337,2017-12-22T22:51:17.000Z
9306,10,494644,15724,1972,4129,2017-12-22T20:19:46.000Z
9307,19,104830,1131,90,235,2017-12-22T22:00:04.000Z
9308,24,1836620,139237,5668,11651,2017-12-22T21:00:20.000Z
9309,26,103772,3045,185,204,2017-12-22T23:44:14.000Z
9310,1,71522,1133,587,301,2017-12-22T19:30:00.000Z
9311,10,193827,11028,493,761,2017-12-22T22:58:04.000Z
9312,23,2077170,21920,2741,5116,2017-12-22T02:00:01.000Z
9313,15,324996,13078,204,338,2017-12-22T13:00:03.000Z
9314,1,1849647,13370,5412,3173,2017-12-21T17:32:30.000Z
9315,26,328740,33663,288,2665,2017-12-23T00:19:00.000Z
9316,25,187305,6367,6430,4431,2017-12-22T17:16:35.000Z
9317,28,226851,8516,242,650,2017-12-23T15:55:44.000Z
9318,10,1323312,75107,1585,4230,2017-12-22T17:00:44.000Z
9319,23,5783574,510007,4756,17843,2017-12-21T21:01:53.000Z
9320,24,1424263,16875,735,922,2017-12-21T19:05:06.000Z
9321,28,457374,2954,253,509,2017-12-22T12:07:38.000Z
9322,25,23731,328,208,117,2017-12-23T16:00:00.000Z
9323,24,348549,5966,227,146,2017-12-23T11:53:33.000Z
9324,15,1470720,18582,293,1092,2017-12-21T17:00:08.000Z
9325,24,90745,997,80,145,2017-12-22T15:00:02.000Z
9326,10,3286123,117759,2941,4271,2017-12-21T17:00:20.000Z
9327,1,97773,391,6,83,2014-06-21T06:36:55.000Z
9328,23,958871,25130,1675,1642,2017-12-22T05:04:32.000Z
9329,24,1063803,16835,831,5337,2017-12-21T12:00:03.000Z
9330,24,3909038,47043,4089,4251,2017-12-21T08:30:22.000Z
9331,10,6743056,354237,18620,21955,2017-12-22T03:00:02.000Z
9332,10,254037,7936,220,304,2017-12-22T05:00:04.000Z
9333,10,523809,14123,336,736,2017-12-22T05:01:12.000Z
9334,27,1938017,108039,1410,6736,2017-12-21T13:38:50.000Z
9335,24,113842,5930,77,547,2017-12-22T11:30:01.000Z
9336,23,2800574,192127,1241,12321,2017-12-21T14:14:16.000Z
9337,10,27723596,770906,154663,77785,2017-12-20T20:00:02.000Z
9338,1,4086889,51577,3587,2843,2017-12-20T15:43:22.000Z
9339,28,440293,19699,443,2242,2017-12-21T14:00:04.000Z
9340,26,236377,7382,176,1732,2017-12-22T08:30:39.000Z
9341,10,458981,38150,328,1939,2017-12-21T23:09:28.000Z
9342,22,490416,7122,1873,988,2017-12-21T07:00:03.000Z
9343,10,549272,6590,596,403,2017-12-21T05:00:00.000Z
9344,10,35374613,651507,36709,40417,2017-12-19T20:00:05.000Z
9345,25,465364,7920,293,3414,2017-12-22T04:31:29.000Z
9346,23,197685,5488,125,523,2017-12-22T11:40:25.000Z
9347,10,16121,705,28,52,2017-12-22T15:58:16.000Z
9348,25,67468,747,272,260,2017-12-21T15:38:24.000Z
9349,24,96493,1915,118,203,2017-12-23T12:41:48.000Z
9350,10,23341,73,9,16,2017-12-22T17:30:27.000Z
9351,17,3111,2,0,0,2009-12-15T23:26:32.000Z
9352,22,126083,4629,62,543,2017-12-22T07:00:00.000Z
9353,24,6015,25,10,8,2017-12-22T14:00:02.000Z
9354,19,73168,394,125,102,2017-12-19T17:01:17.000Z
9355,24,226546,6720,248,816,2017-12-21T15:09:12.000Z
9356,26,1278645,31607,890,1800,2017-12-20T17:01:03.000Z
9357,43,174127,4686,240,1964,2017-12-22T01:16:16.000Z
9358,24,48112,94,10,9,2017-12-22T02:27:33.000Z
9359,10,2905153,194193,1337,17467,2017-12-20T15:01:12.000Z
9360,15,30046,1139,18,103,2017-12-22T10:00:00.000Z
9361,27,221120,8876,111,341,2017-12-21T16:00:01.000Z
9362,23,1236854,68514,674,27440,2017-12-21T01:17:37.000Z
9363,10,2371222,69405,2472,5682,2017-12-20T11:00:01.000Z
9364,23,1714942,64850,4990,5141,2017-12-20T17:00:07.000Z
9365,23,23863,824,62,82,2017-12-22T00:53:08.000Z
9366,26,446005,19830,241,1140,2017-12-21T17:03:31.000Z
9367,17,2954718,40124,1045,2458,2017-12-20T23:00:00.000Z
9368,10,123835,9365,100,1643,2017-12-21T15:30:00.000Z
9369,1,1487590,62666,1472,4698,2017-12-20T19:13:07.000Z
9370,24,613852,13681,227,623,2017-12-20T20:01:07.000Z
9371,25,284974,1754,1084,2702,2017-12-20T14:30:30.000Z
9372,24,2843524,172437,8966,2,2017-12-20T01:25:59.000Z
9373,10,1612033,135285,1459,16499,2017-12-20T16:34:30.000Z
9374,24,743035,5576,645,772,2017-12-21T00:33:36.000Z
9375,24,386207,9083,5078,2698,2017-12-20T18:00:06.000Z
9376,10,2896976,103781,2674,4649,2017-12-20T05:00:02.000Z
9377,25,709140,35283,399,925,2017-12-20T22:06:00.000Z
9378,25,290027,1880,7857,3140,2017-12-20T13:19:14.000Z
9379,24,4275,31,0,0,2017-12-21T18:10:05.000Z
9380,24,1961933,1292,48,209,2017-12-20T16:54:03.000Z
9381,24,1262601,10121,1738,2477,2017-12-20T04:39:25.000Z
9382,25,1949,20,5,25,2017-12-22T01:19:18.000Z
9383,1,107735,586,219,130,2017-12-20T15:52:04.000Z
9384,26,34032,1930,14,182,2017-12-22T00:30:00.000Z
9385,1,3065887,47974,2445,5101,2017-12-19T13:16:10.000Z
9386,10,720749,4069,186,271,2017-12-20T17:02:12.000Z
9387,17,108591,1758,43,69,2017-12-21T15:04:49.000Z
9388,10,157137,6968,349,486,2017-12-20T15:00:35.000Z
9389,23,109733,189,30,21,2017-12-20T23:57:34.000Z
9390,10,2012372,148893,1573,7405,2017-12-20T16:00:03.000Z
9391,25,1140097,11389,1590,4974,2017-12-19T09:50:02.000Z
9392,1,1823566,42678,1234,4908,2017-12-19T18:00:04.000Z
9393,19,2160639,1218,63,118,2017-12-20T14:00:57.000Z
9394,24,121344,989,27,118,2017-12-21T05:25:52.000Z
9395,1,2776665,54243,866,1801,2017-12-19T15:00:07.000Z
9396,28,2309633,115443,3940,17047,2017-12-20T00:42:05.000Z
9397,19,458830,15920,357,1769,2017-12-20T00:53:14.000Z
9398,24,812300,17486,3339,2041,2017-12-19T11:00:01.000Z
9399,1,910966,17406,147,930,2017-12-19T13:59:38.000Z
9400,1,1558856,94504,3068,13677,2017-12-30T20:15:11.000Z
9401,10,2313884,80894,3102,11826,2017-12-29T22:59:01.000Z
9402,25,920639,50021,7883,12618,2017-12-30T13:00:04.000Z
9403,15,562072,9205,898,1070,2017-12-29T18:58:17.000Z
9404,24,973749,25139,1367,1820,2017-12-29T15:30:01.000Z
9405,26,2822642,275632,1444,124082,2017-12-29T22:23:18.000Z
9406,23,218992,14877,315,1052,2017-12-30T03:16:10.000Z
9407,10,1002848,136926,1447,11628,2017-12-29T17:50:58.000Z
9408,23,3334565,167596,8753,9296,2017-12-29T18:30:20.000Z
9409,24,119159,3082,111,320,2017-12-30T18:00:01.000Z
9410,23,154069,3270,231,308,2017-12-29T17:32:51.000Z
9411,15,38257,2120,45,94,2017-12-30T14:00:04.000Z
9412,22,305643,10386,813,1229,2017-12-29T22:21:12.000Z
9413,26,630694,44813,908,5250,2017-12-29T22:11:30.000Z
9414,1,211370,6355,205,729,2017-12-29T18:59:01.000Z
9415,10,239753,8753,967,974,2017-12-29T16:02:53.000Z
9416,26,75036,4092,65,291,2017-12-30T03:27:12.000Z
9417,24,904668,74236,1780,8925,2017-12-29T15:27:58.000Z
9418,22,143088,9655,112,4071,2017-12-29T17:20:10.000Z
9419,15,157383,8162,221,342,2017-12-29T13:00:09.000Z
9420,27,862432,18606,2315,4169,2017-12-28T14:00:03.000Z
9421,26,321885,23922,317,1158,2017-12-29T17:00:00.000Z
9422,26,45065,5820,260,740,2017-12-30T18:17:52.000Z
9423,22,129038,2689,54,221,2017-12-29T11:18:21.000Z
9424,26,143663,13856,199,1164,2017-12-29T20:00:04.000Z
9425,22,791146,15694,379,1272,2017-12-28T05:20:16.000Z
9426,17,96179,694,167,526,2017-12-29T20:32:41.000Z
9427,27,1064878,22535,1990,5709,2017-12-28T15:00:03.000Z
9428,26,320038,12008,190,851,2017-12-30T08:00:09.000Z
9429,23,1723723,56837,3399,3839,2017-12-28T06:00:04.000Z
9430,10,2088933,330086,727,22182,2017-12-29T09:00:02.000Z
9431,24,1205068,14458,3011,2138,2017-12-27T15:00:02.000Z
9432,24,537335,8936,355,919,2017-12-28T17:00:05.000Z
9433,1,25264,2066,38,86,2017-12-30T02:15:05.000Z
9434,24,46325,706,99,66,2017-12-28T15:59:51.000Z
9435,23,3072371,90653,6119,7590,2017-12-27T18:07:46.000Z
9436,24,1784173,189160,2784,14883,2017-12-28T19:00:22.000Z
9437,24,1137332,34092,2054,6416,2017-12-27T14:00:03.000Z
9438,24,764234,13347,1405,1896,2017-12-27T11:55:39.000Z
9439,28,935954,19763,3135,2673,2017-12-27T23:16:58.000Z
9440,22,593246,16038,788,896,2017-12-27T19:00:17.000Z
9441,23,1044836,26856,1230,1743,2017-12-27T18:00:06.000Z
9442,24,182557,2457,177,301,2017-12-27T16:59:46.000Z
9443,23,3200773,104193,4404,3868,2017-12-27T17:00:16.000Z
9444,15,523479,5905,276,619,2017-12-27T20:00:04.000Z
9445,17,326716,3802,1722,402,2017-12-28T07:51:13.000Z
9446,15,779197,34779,420,4355,2017-12-27T12:00:03.000Z
9447,24,195270,6326,312,900,2017-12-27T23:00:00.000Z
9448,28,1212365,39586,1303,4979,2017-12-27T08:31:48.000Z
9449,26,5061576,41968,10874,5980,2017-12-26T20:00:04.000Z
9450,1,1761658,34362,1594,5827,2017-12-26T18:19:43.000Z
9451,1,892128,5465,612,519,2017-12-26T23:31:54.000Z
9452,17,632566,5807,494,3447,2017-12-27T16:32:56.000Z
9453,19,106247,1009,252,307,2017-12-27T15:17:40.000Z
9454,23,318248,24990,258,2089,2017-12-27T21:00:00.000Z
9455,22,1162551,15067,11222,3441,2017-12-26T22:00:51.000Z
9456,22,66471,3638,403,194,2017-12-27T20:01:59.000Z
9457,17,7777292,341804,3461,17211,2017-12-26T22:55:15.000Z
9458,19,354309,13001,420,2575,2017-12-27T15:00:00.000Z
9459,22,306854,11407,305,787,2017-12-27T21:00:07.000Z
9460,24,408746,11587,511,1471,2017-12-26T21:00:01.000Z
9461,27,1654492,49543,2596,2905,2017-12-26T16:00:02.000Z
9462,24,445047,5309,243,432,2017-12-26T19:57:56.000Z
9463,26,1232985,35645,1316,920,2017-12-27T14:00:59.000Z
9464,24,977782,35465,2283,10885,2017-12-26T15:59:05.000Z
9465,28,49633,2120,53,161,2017-08-15T18:26:40.000Z
9466,10,5444,100,4,15,2017-12-29T00:05:23.000Z
9467,24,1031531,27851,389,2089,2017-12-26T14:00:04.000Z
9468,24,1037897,23542,1757,3694,2017-12-26T15:00:04.000Z
9469,17,253889,2782,397,653,2017-12-26T13:34:46.000Z
9470,1,806397,19925,598,1954,2017-12-26T17:09:01.000Z
9471,1,100450,5577,413,1572,2017-12-27T04:42:08.000Z
9472,26,122982,224,153,380,2017-11-21T07:39:48.000Z
9473,24,1719,8,0,0,2017-12-26T07:15:40.000Z
9474,24,1736,3,1,0,2017-09-15T16:28:32.000Z
9475,22,53942,578,6,34,2014-12-11T07:16:31.000Z
9476,24,354386,4720,541,657,2017-12-26T17:01:45.000Z
9477,27,12850,40,1,8,2013-05-28T00:02:49.000Z
9478,28,13952,62,31,43,2017-12-05T03:57:15.000Z
9479,24,46021,1305,325,625,2017-12-27T19:13:05.000Z
9480,26,700109,17305,607,3232,2017-12-26T16:00:02.000Z
9481,24,1359023,17804,5610,7107,2017-12-25T18:28:18.000Z
9482,10,6952956,398593,7092,22175,2017-12-25T19:06:04.000Z
9483,17,1116637,8719,597,2655,2017-12-26T05:26:03.000Z
9484,22,2364678,50407,6083,0,2017-12-25T15:02:43.000Z
9485,28,676495,33055,886,1976,2017-12-26T15:45:57.000Z
9486,22,71158,930,822,263,2017-12-26T16:00:03.000Z
9487,24,1377564,28795,5299,12107,2017-12-25T18:28:32.000Z
9488,23,152234,2469,80,169,2017-12-26T15:08:00.000Z
9489,28,255977,4129,86,339,2017-12-26T09:14:49.000Z
9490,15,40872,1944,20,207,2017-12-26T23:06:30.000Z
9491,24,11613,62,23,18,2017-12-26T15:07:02.000Z
9492,1,17494,55,4,6,2010-09-25T18:24:45.000Z
9493,24,723008,54344,1128,3372,2017-12-25T20:00:02.000Z
9494,2,474458,0,0,789,2017-12-25T03:08:33.000Z
9495,2,40613,672,88,118,2017-10-30T01:30:42.000Z
9496,10,13196225,624768,31912,58404,2017-12-24T03:30:08.000Z
9497,24,72561,7511,36,489,2017-12-24T18:39:39.000Z
9498,26,1493224,58147,2720,6636,2017-12-23T15:15:22.000Z
9499,24,2223189,107061,3793,26728,2017-12-23T22:00:00.000Z
9500,22,854447,60130,1047,4324,2017-12-23T18:00:11.000Z
9501,25,45543,444,60,185,2011-05-22T23:50:01.000Z
9502,22,231675,5094,1540,1399,2017-12-23T15:21:28.000Z
9503,17,455005,13502,420,1332,2017-12-23T16:30:01.000Z
9504,23,3906243,234683,9954,22460,2017-12-23T21:57:30.000Z
9505,22,1455815,106317,1404,5697,2017-12-23T22:13:37.000Z
9506,2,166006,1167,278,254,2017-12-23T23:57:32.000Z
9507,24,619880,33481,515,1701,2017-12-23T15:00:00.000Z
9508,23,10042,256,2,28,2017-12-25T13:10:17.000Z
9509,23,951341,9826,2558,2103,2017-12-23T12:00:03.000Z
9510,23,1292135,9417,670,2249,2017-12-23T02:33:48.000Z
9511,28,2179912,24994,1775,0,2017-12-23T02:02:34.000Z
9512,1,104802,3668,495,1090,2017-12-23T20:38:39.000Z
9513,25,147815,725,135,473,2017-12-23T13:02:21.000Z
9514,15,71747,4303,78,546,2017-12-23T22:35:07.000Z
9515,25,242329,1497,222,1328,2017-12-23T01:13:57.000Z
9516,28,55435,620,173,97,2017-12-16T22:09:06.000Z
9517,10,4599327,137227,18769,20205,2017-12-22T05:00:01.000Z
9518,25,1032877,13541,483,2602,2017-12-23T02:27:14.000Z
9519,22,12368624,320814,17554,26772,2017-12-22T05:00:02.000Z
9520,24,82438,1803,173,139,2017-12-23T17:13:17.000Z
9521,22,3958827,62817,5206,4080,2017-12-22T03:17:58.000Z
9522,25,807907,8249,892,2792,2017-12-22T14:38:13.000Z
9523,10,3227378,100310,3319,6794,2017-12-22T05:00:00.000Z
9524,26,315025,8868,367,1062,2017-12-23T00:07:02.000Z
9525,22,174338,4517,165,694,2017-12-23T04:58:20.000Z
9526,24,287094,6450,315,770,2017-12-22T16:00:04.000Z
9527,27,460042,11174,328,1535,2017-12-22T16:04:49.000Z
9528,26,130072,6370,136,332,2017-12-22T22:51:17.000Z
9529,10,502698,15835,1996,4142,2017-12-22T20:19:46.000Z
9530,19,106200,1148,91,237,2017-12-22T22:00:04.000Z
9531,1,72717,1148,588,313,2017-12-22T19:30:00.000Z
9532,26,104548,3067,185,205,2017-12-22T23:44:14.000Z
9533,10,203432,11357,500,786,2017-12-22T22:58:04.000Z
9534,23,2115210,22051,2786,5151,2017-12-22T02:00:01.000Z
9535,1,1927897,13678,5565,3247,2017-12-21T17:32:30.000Z
9536,28,232518,8652,248,664,2017-12-23T15:55:44.000Z
9537,25,187996,6383,6433,4478,2017-12-22T17:16:35.000Z
9538,10,1393101,75962,1612,4252,2017-12-22T17:00:44.000Z
9539,23,5892684,514353,4799,17968,2017-12-21T21:01:53.000Z
9540,24,1458068,17111,746,899,2017-12-21T19:05:06.000Z
9541,28,466577,2985,255,515,2017-12-22T12:07:38.000Z
9542,25,24264,334,210,118,2017-12-23T16:00:00.000Z
9543,24,349657,5971,228,146,2017-12-23T11:53:33.000Z
9544,24,93460,1029,80,146,2017-12-22T15:00:02.000Z
9545,15,1517107,18843,308,1115,2017-12-21T17:00:08.000Z
9546,10,3630119,123954,3094,4445,2017-12-21T17:00:20.000Z
9547,1,98156,393,6,83,2014-06-21T06:36:55.000Z
9548,23,996427,25735,1697,1677,2017-12-22T05:04:32.000Z
9549,24,1147618,17821,881,5839,2017-12-21T12:00:03.000Z
9550,24,3988692,47426,4148,4294,2017-12-21T08:30:22.000Z
9551,10,7043078,356971,18858,22134,2017-12-22T03:00:02.000Z
